komentar,label
allahhuakbar,bukan_cyberbullying
tidak ngeh ya yasus dilahirkan bunda maria si0a penciftanya hayooh,ujaran_kebencian
tak bisa coment bg zuma memang fakta selalu benar dan nyata ada nya,bukan_cyberbullying
allaahu akbar sehat selalu jenengan sekeluarga ustadz zuma terima kasih atas ceramahnya,bukan_cyberbullying
3 kitab suci hampir di hafal semua oleh bang zuma subhanallah,bukan_cyberbullying
mashaalloh bang zuma luar biasa mantaap,bukan_cyberbullying
allah hu akbar cita cita saya sudah terwakili sama ust zuma allah hu akbar,bukan_cyberbullying
salut akan bang zuma berkatkan umur dan rizki yg berlimpah ya allah amiin ya rabbal alamin,bukan_cyberbullying
apa yang disampaikan nabi kami sumbernya dari allah jadi dak perlulah harus tengok dulu kubur kalo dak percaya yak dak apa2 entar cobain sendiri lah nikmatnya kalo dah terlanjur begitu tinggal nangis deh kamu,ancaman_intimidasi
nabi saja kami muliakan apalagi allah kok ya ada tuhannya nebus buat dosa manusia betapa menderita tuhannya masak sih manusia lebih mulia daripada tuhannya,bukan_cyberbullying
masya allah semoga rahmat allah bercucuran ke atas mu pa ustad,bukan_cyberbullying
bible kitab sesat banyak revisi dan banyak bbrp atat tg dihilangkan atau ditambah mn ad kitab suci bs direvisi puluhan kali bandingkan dgn alqur an mb ad yg direvisi klu mau jujur bible itu sesat nabi utusan kok dituhankan,ujaran_kebencian
tuhan yesus ada berkata akulah jalan tidak ada sampai kep bapa klu tidak melalui aku zuma jgn suka di freming alkitab itu,bukan_cyberbullying
orang keristen ini keras kepala karena banyak memakan daging babi klau da mati nanti kekal lah di dalam neraka jahanam klau org islam memang masuk neraka juga bagi yg munafik engkar pada agama nya sendiri tetap juga masuk neraka,ujaran_kebencian
semoga allah swt mengampuni dosa dosa kita semua amin dan semoga allah swt memberikan hidayah kepada kita semua amin sehat selalu orang yang slalu ingin menunjukkan kebenaran dan menyingkirkan ketidak benaran dan semoga kita semua masuk kedalam surga nya allah swt amin maha suci allah swt dengan segala firman nya amin,bukan_cyberbullying
bsng juma bukan pandai dan pinter isi al qur an tapi di bimbel juga faham maka nya klau kristen yg tidak faham kitab nya,ujaran_kebencian
takbir alhhuakbar bang juma bnr bnr al ustad almukarom yg bnr bnr m3mbela agama islam dengan cerdas,bukan_cyberbullying
bang zuma berarti orang yg beragama kristen ini sebagai korban dari pengajaran salah dari yesus palsu buatan pembesar roma semogalah mereka sadar sebelum malaikat menjemput nyawa kita berdoa kepada allah semoga umat manusia diindonesia yg tersesat cepat berubah kejalan yg diridhoi i allah amat besarlah pahala paraapoleget indonesia,ujaran_kebencian
pak zumar semoga allah memberikan hidayah sehat dan sukses selalu dlm mempertahankan akhlak yang mulia amin,bukan_cyberbullying
maju terus bang zuma,bukan_cyberbullying
benar benar saudra bpk zuma salut saya bpk semoga alloh ridhlo appun yg bpk harap inginkan pnjelasan yg lugas,bukan_cyberbullying
semoga panjang umur dan sehat selalu pak zuma,bukan_cyberbullying
assalamualaikum bang salam kenal bang dari pelembang sumsel,bukan_cyberbullying
mantapp bang zuma,bukan_cyberbullying
sksa kubur ada asal mati dlu,bukan_cyberbullying
alhamndulillah aamiinn yarobball alamin allohuma sholi alla shayyidina muhammad,bukan_cyberbullying
karisteng hanya hanya mengaku pengikut kristus padahal tidak ada yg diikuti oleh orang karisteng mulai dari yesus sunat kristen tidak sunat yesus tidak makan babi kristen makan babi yesus tidak minum alkohol kristen mabokan yesus puasa kristen tidak puasa nah masih tidak malu mengakui pengikut nya padahal tidak mengikutiny oten ini bingung bahwa kok ada siksa kubur dsb kan nabi muhammad blm meninggal kok bisa diceritakan seperti itu dia lupa bahwa informasi itu berasal dari firman allah,ujaran_kebencian
kenapa selalu debatnya cuma muslim dan kristen knp tidak sama hindu budha atau agama ateis,bukan_cyberbullying
enak banget backsoundnya slalu pas dngan suara guru kami mrinding shat slalu bg zuma,bukan_cyberbullying
banyak saya lihat ketika berdebat antar agama banyak umat gristen tidak menagkap sudah dijelaskan dengangan kitap diapun tak nyambung,ujaran_kebencian
semoga allah melindungi bang zuma selalu aamiin allahumma aamiin,bukan_cyberbullying
mashaallah ilmu bang zuma nonton ini baru saya mengerti mengapa orang2 israel yahudi juga tidak menyukai agama kristen mereka ke israel malah di ludahi di pukuli,ujaran_kebencian
saya muslim dan bukan seorang ahli agama hanya umat islam konvensional hanya modal iman saja ijinkan saya berpendapat sepertinya islam kristen yahudi itu satu sumber hanya beda periode dan di bahasakan dalam bahasa manusia yg berbeda,bukan_cyberbullying
jalasin yg nyampaikan ma nabi muhammad syp biar dia paham,bukan_cyberbullying
penjelasan yg kurang pas bg makanya dia susah ngertinya,bukan_cyberbullying
bang zuma kualahan menjawab 1 bagaimana org kematian di siksa ada yg bilang lidahnya di tarik di siksa dsg sedangkan yg cerita belum mati,bukan_cyberbullying
siapa bilang yesus tuhannya seluruh manusia aku engga tuhanku alloh swt bukan yesus enak ajah kou ngomong,ujaran_kebencian
sangat masuk akal,bukan_cyberbullying
smoga alloh melindungi bang zuma dari orang2 kafir yg slalu mnyembah mahluk alloh,ujaran_kebencian
bang zuma is the best terus berdakwah demi agama allah yang di ridoi,bukan_cyberbullying
lanjutkan bang juma semoga sehat selalu,bukan_cyberbullying
bang zuma terimaksih sungguh luar biasa allah menganugerahkan kecerdasan kpdamu untuk bsa memebri pencerahan kepada banyak manusia allahuakbar,bukan_cyberbullying
umat islam tak kenal tuhan selain oulloh swt dewanya kaum pagan kurais yg dirampok muhamat dan dijadikan sembahan umat islam,ujaran_kebencian
ternyata yesus dri makasar ciptaan daeng nuralim menyembah oulloh negri mekah atau dewa hubal dewanya kaum pagan kurais,ujaran_kebencian
roh allah utk maksudnya roh kepunyaan allah roh itu allah yg punya kalau dibahasa inggeriskan allah s roh roh belong to allah,bukan_cyberbullying
keristian indonesia beruntung kerana apologate islam berusaha utk membetulkan kesilapan2 mereka dlm beragama para apologate muslim berusaha sedaya upaya utk meluruskan yg bengkuk apologate muslim mahu menyelamatkan kalian oten2 dari pembohongan ajaran paulus justru keristian indonesia berpeluang utk jadi mualaf jika perkara ini berlaku di malaysia pasti akan dibantahin oleh penganut keristian malaysia justru keristian malaysia sukar utk disedarkan bahawa mereka berada dlm agama yg tidak benar,ujaran_kebencian
masya allah cerdas sekali bang zuma semoga allah swt melimpahkan rahmatnya untuk seluruh keluarga bang zuma aamiin allah humma aamiin,bukan_cyberbullying
umat kristen mengimani kitab dari paulus sedang paulus sendiri bukan murid isya bagaimana bisa diimani kebenaran cuma satu tidak mungkin semuanya benar hayoo carilah kebenaran yg sungguh2 benar agar kita selamat dunia akhirat,ujaran_kebencian
masolangngi generasi e nataro paulus,bukan_cyberbullying
ust zuma cerdas pintar semoga penjelasan ust zuma membuat banyak oten menjadi muallaf,bukan_cyberbullying
dan semoga mbak biarawati mendapatkan hidayah alloh swt allohumma aamiin,bukan_cyberbullying
mbak biarawati tentang keadaan di dlm qubur itu ada siksa qubur bagi orang orang yg tidak beramal soleh meninggalkan perintah2 dari alloh swt,bukan_cyberbullying
kris oten itu ajaran yg dibuat2 oleh paulus tuk mndpatkan smua yg mereka inginkan termasuk daging terbelah si gadis secara gratis doktrinnya ritual kebaktian dg alasan yg dibuat pengampunan dosa lucukan,ujaran_kebencian
islam dapat dibuktikan sepanjang masa hanya pada orang islam allah menyerahkan hal hal yang ghaib,bukan_cyberbullying
alkuran itu bukan budaya tapi wahyu dari allah di conto manusia yg berakal dan bisa meulis mencoto alkuran yg benar tidak boleh di tambah tidak boleh di kurangi ya itu alkuran yg sempurna yg di ajari semua islam,bukan_cyberbullying
maa syaa alloh sungguh alloh maha tahu jgn kan kejadian tentang alam kubur tentang kejadian dr awal akhir semuanya sdh alloh jelaskan semuanya,bukan_cyberbullying
kl allah bisa nampak pasti banyak semua orang pasti rebutan kami percaya kl allah itu ada ni ada dunia pasti ada alam dan kami percaya lg alkuran wahyu dari allah berarti ada allah itu lah umat islam agama yg di ridoi allah yg maha kuasa tuhan kami ya itu allah yg maha sempurna,bukan_cyberbullying
paulos manusia penipu banyak menyesat kan semua orang kristen bang zuma cuma mengingat kan saja bila kristen berfikir silah kan kl ngk terserah anda,ujaran_kebencian
untung ada bang zuma bisa memberikan penjelasan dengan akal yg sehat semoga bermanfa at bagi semua orang non muslim danislim,bukan_cyberbullying
alqur an tidak pernah bohong dan selalu benar ap yg di katakan dari isi alqur an,bukan_cyberbullying
gini lo knapa islam mengharam makanan dan minuman yang tidak sehat sedangkan agama lain membolehkan memakan dan meminumnya padahal makanan dan minuman itu tidak sehat itu bisa di tes dengan ilmu kedokteran bearti mana yang benar,bukan_cyberbullying
subhanallah alhamdulilah ya allah kami yakin kepadamu ya allah engkau lah tuhan yg memberikan kecerdesan kesehatan otak nya akal pikirannya abang zuma orang manusia yg engkau ciptakan dan yg engkau hidupkan di dunia alam semesta beserta semua isi isinya yg engkau ciptakan ini allah hu akbar allah hu akbar allah hu akbar,bukan_cyberbullying
coba jika anda tak keberatan untuk mau berfahan pada tulisan niscaya pasti akan ter slamatkan sedang seorang saya saja mudah dan cepat faham tulisan2 yg anda pegang siang dan malam kenapa anda enggan kenapa demikian ada apa coba telaah fahami gunakan otak akal fikiran yg tidak edan ikut jesus taatilah perintah nya dan jangan turuti ajaran turunan turun menurun kakek monyong yg taunya ikut tundok patoh sama ajaran sesat yg diprakarsai oleh orang koclok kopak somplak dan sampar yaitu pilos nanas dan liper coba fahani dia dialah penyesat yg nyata yg ber akibat kekal dineraka tiada henti agar engkau selamat coba cari dan fahami ucapan jesus yakni aku akan pergi jika aku tidak pergi maka penghibor itu tidak akan datang masih banyak yg akan aku katakan tapi dialah yg akan menyampaikan jika ada yg datang mengaku aku atao berwajah aku semua itu bukanlah aku sedang aku akan datang setelah nanti jelang hari kiamat kiranya itulah ucapan jesus sekian,ujaran_kebencian
ngawur saja yesus tuhanya semua umat manusia,ujaran_kebencian
asyhadu alla ilaha illallah wa asyhadu anna muhammadarusullullah,bukan_cyberbullying
allahuakbar 2,bukan_cyberbullying
orang kristen apa tidak pernah membaca kitab nya kok banyak ngak tahu,ujaran_kebencian
jelas,bukan_cyberbullying
lucu sekali bang zuma,bukan_cyberbullying
allahuakbar hebat betul guruda zuma,bukan_cyberbullying
seorang guru yg pinter,bukan_cyberbullying
betul,bukan_cyberbullying
saya suka debat islam dan kresten,bukan_cyberbullying
saya pernah sekolah pesantren sua tahun cuman,bukan_cyberbullying
bang zuma sdh menerangkan kebenaran tapi masalah hidayah tetap alloh swt yg menentukan dan yg mendengarkan mau mengimani atau tidak kalau mau baca al quran akan lebih jelass,bukan_cyberbullying
kristen sebenarnya banyak yg kurang menguasai bible,ujaran_kebencian
barangsiapa mengakui allah tuhannya nabi muhammd rasullullah alquran kitapnya insya allah surga tempatnya,bukan_cyberbullying
aqu merinding dgr penjelasan bang zuma semaga alloh sll beri kelancaran serta kemudahan dlm syi arnya,bukan_cyberbullying
kalau kami menyimpulkan ber agama lah yg benar bagi kristen taat lah ke yisus bagi islam taat lah pada alloh,bukan_cyberbullying
cuma orang bodoh yg tidak bisa menerima penjelasan,pelecehan_penghinaan
sikat aja bang juma orang sesat itu,ujaran_kebencian
kresten hukumnya bebas smua tidak ada larangan makan apapun bebas sex bebas tampa hijab cabul oke,ujaran_kebencian
didalam bazar kubur siksa kubur oleh malaikat muncar dan nangkir nungu hari kiamat mungkin 100 tahun dan ditemani machluk yng wajah sperti mahluck gondoruwo bagi orng kurang yng beriman oke,bukan_cyberbullying
sesungguhnya rosulillah saw itu adalah utusan dripd allah swt sang pencipta langit dan bumi beserta isinya dan rosulillah saw tidak akan berbicara kecuali wahyu yaitu perintah allah swt jadi rosulillah saw itu segala perilaku ucapan penglihatan dan perbuatannya adalah perintah allah swt sehingga kehidupan dan kematian serta siksa dan kenikmatan di akherat rosulillah saw mengetahuinya kenapa krn allah memberi tahunya demikian para rosul rosul yg lainnya nabi ibrohim nabi musa nabi isa ismail nabi hud dan rosulillah saw nabi muhammad saw jdi seluruh nabi di berikan mu zuzizat yaitu pengetahuan yg lebih sma allah swt maka itulah yg di sebut rosulillah saw,bukan_cyberbullying
asalamualaikum bang saya mau abang ceramah sama orang2 yg suka mengambil warisan atu orang yg suka mengambil batas tanah saya mau mendengarkan asalamualaikum,bukan_cyberbullying
dangkal amat wanita itu otak nya yahh,pelecehan_penghinaan
100 persen kristen adkh ajaran paulus bukan ajaran yesus,ujaran_kebencian
oten nabi isa bkn di surga dia dl angkat kelangit ke 3 nabi muhammad bertemu dbn dia ketika isrokmikrad,bukan_cyberbullying
nabi muhammad kesurga keneraka langsung oten,bukan_cyberbullying
itu oknum pakde,bukan_cyberbullying
coba edis tv itu debat sama bang zuma cari kebenaran yg sebenarnya berani tidak edis itu jagan debat sama yg kurang ilmu,pelecehan_penghinaan
alhamdulillah jelas bg zuma,bukan_cyberbullying
oke,bukan_cyberbullying
ya allah bang juma aku betul betul bangga pada nya lindungi dia pnjangkn umurnya ya allah aminn ya allah,bukan_cyberbullying
dalam bibel nya sendiri sdh di sampaikan bahwa yesus mengatakan dia sendiri bukan tuhan,ujaran_kebencian
masyallah yg dr kecil islam aja masih ragu meski di alquran ada jaminan buat org muslim apalagi kalian masih oten,ujaran_kebencian
dari riau bang zumah pintar aminn,bukan_cyberbullying
banyak ilmu yg saya dapat dari penjelasan bang zuma sehat selalu bang zuma sy penggemar berat mu,bukan_cyberbullying
aceh hadir cerdas bang zuma,bukan_cyberbullying
tambahan orang sprti bang zumma di dunia aamiin,bukan_cyberbullying
dalam islam jangan kan membunuh manusia semut aja pun tidak bisa kita bunuh,bukan_cyberbullying
ambon nyimak bang zuma ilmu nya melampaui para pendeta bahkan uskup agung memberi,ujaran_kebencian
orang ini dimana mana super bodoh,pelecehan_penghinaan
baru tauu dari jaman nenek moyang yesus itu menyembah allah karna yesus itu sebenarnya nabi isa alaihi sallam yesus itu mahluk allah juga tapi beda derajat nya nabi isa alaihi salam yesus itu manusia mulia di bandingkan manusia bisa nabi isa alaihi salam yesus di perintahkan allah untuk menyiarkan syari at islam di muka bumi di manapun nabi isa alaihi salam yesus memerintahkan kepada umatnya untuk taat menyembah allah bukan menyembah nabi manusia berhala atau pohon dll,bukan_cyberbullying
dosa kita ya tetap dosa kita orang lain tidak akan bayarin dosa orang lain,bukan_cyberbullying
biriawati ibu nya yesus dan atao yg di sebut nabi isa as itu seorang makluk arti nya sama2 makluk ciptaan yg hidup di muka bumi ini,bukan_cyberbullying
banyak yg matisuri sudah sesuai al qur an non muslim pun ada yg matisuri ceritanya sama dgn d alqur an,bukan_cyberbullying
lanjutdakwahmu bang zulkifli,bukan_cyberbullying
tentang islam,bukan_cyberbullying
keren,bukan_cyberbullying
luar biasa bang zuma trimakasihh paparanya masa alloh nambah keimanansaya,bukan_cyberbullying
akal pikiran danhatii,bukan_cyberbullying
alam kehidupan dan kematian itu sesuai perkataan pencipta saa nabi muhammad apa yg beliau terima itu yg di sampaikan bkn kyk mu biarawati at yedus dia utusan tapi klian m ed mbuatnya jd tuhan gimn tu,ujaran_kebencian
buat pertanyaan saja mulutnya belepotan kayak orang goblok,pelecehan_penghinaan
oi biarwati bc dulu nehemia 8 16,bukan_cyberbullying
ibu birawati harus tau siksa kubur itu ada contoh ibu birawati dikurung di ruanan 50x 50 dn ruangan itu gelap lampu penorang dn tidak ada udara masuk dn ruangan itu jauh dari keramaian begitulah siksa kubur,bukan_cyberbullying
